idna_subject,checker_type,destination,source,tested_at,session_id
67.211.71.199,AVAILABILITY,origin.list,origin.list,2023-06-09 05:17:48.967264,c66d3016f4acf9795aaeac7e
67.211.71.48,AVAILABILITY,origin.list,origin.list,2023-06-09 05:17:49.217549,c66d3016f4acf9795aaeac7e
63.251.235.76,AVAILABILITY,origin.list,origin.list,2023-06-09 05:17:49.248775,c66d3016f4acf9795aaeac7e
74.119.193.57,AVAILABILITY,origin.list,origin.list,2023-06-09 05:17:49.561551,c66d3016f4acf9795aaeac7e
77.91.102.115,AVAILABILITY,origin.list,origin.list,2023-06-09 05:17:49.647475,c66d3016f4acf9795aaeac7e
77.91.103.31,AVAILABILITY,origin.list,origin.list,2023-06-09 05:17:49.685870,c66d3016f4acf9795aaeac7e
77.91.102.88,AVAILABILITY,origin.list,origin.list,2023-06-09 05:17:49.801836,c66d3016f4acf9795aaeac7e
77.91.74.67,AVAILABILITY,origin.list,origin.list,2023-06-09 05:17:49.994820,c66d3016f4acf9795aaeac7e
69.176.90.242,AVAILABILITY,origin.list,origin.list,2023-06-09 05:17:49.998969,c66d3016f4acf9795aaeac7e
85.208.117.137,AVAILABILITY,origin.list,origin.list,2023-06-09 05:17:50.131173,c66d3016f4acf9795aaeac7e
85.239.34.235,AVAILABILITY,origin.list,origin.list,2023-06-09 05:17:50.430907,c66d3016f4acf9795aaeac7e
94.140.114.231,AVAILABILITY,origin.list,origin.list,2023-06-09 05:17:50.545012,c66d3016f4acf9795aaeac7e
94.158.244.213,AVAILABILITY,origin.list,origin.list,2023-06-09 05:17:50.978979,c66d3016f4acf9795aaeac7e
94.158.244.119,AVAILABILITY,origin.list,origin.list,2023-06-09 05:17:51.010120,c66d3016f4acf9795aaeac7e
94.158.247.24,AVAILABILITY,origin.list,origin.list,2023-06-09 05:17:51.464062,c66d3016f4acf9795aaeac7e
94.241.132.1,AVAILABILITY,origin.list,origin.list,2023-06-09 05:17:51.842154,c66d3016f4acf9795aaeac7e
94.241.132.10,AVAILABILITY,origin.list,origin.list,2023-06-09 05:17:52.227499,c66d3016f4acf9795aaeac7e
94.241.132.131,AVAILABILITY,origin.list,origin.list,2023-06-09 05:17:52.566305,c66d3016f4acf9795aaeac7e
94.241.132.2,AVAILABILITY,origin.list,origin.list,2023-06-09 05:17:53.187233,c66d3016f4acf9795aaeac7e
94.241.132.3,AVAILABILITY,origin.list,origin.list,2023-06-09 05:17:53.484184,c66d3016f4acf9795aaeac7e
94.241.132.4,AVAILABILITY,origin.list,origin.list,2023-06-09 05:17:53.875706,c66d3016f4acf9795aaeac7e
88.208.46.156,AVAILABILITY,origin.list,origin.list,2023-06-09 05:17:54.108790,c66d3016f4acf9795aaeac7e
94.241.132.7,AVAILABILITY,origin.list,origin.list,2023-06-09 05:17:54.185952,c66d3016f4acf9795aaeac7e
85.192.12.170,AVAILABILITY,origin.list,origin.list,2023-06-09 05:17:54.413979,c66d3016f4acf9795aaeac7e
85.192.12.169,AVAILABILITY,origin.list,origin.list,2023-06-09 05:17:54.493764,c66d3016f4acf9795aaeac7e
94.241.133.4,AVAILABILITY,origin.list,origin.list,2023-06-09 05:17:54.590429,c66d3016f4acf9795aaeac7e
94.241.133.5,AVAILABILITY,origin.list,origin.list,2023-06-09 05:17:54.803739,c66d3016f4acf9795aaeac7e
94.241.133.9,AVAILABILITY,origin.list,origin.list,2023-06-09 05:17:54.896455,c66d3016f4acf9795aaeac7e
99.83.170.124,AVAILABILITY,origin.list,origin.list,2023-06-09 05:17:54.896230,c66d3016f4acf9795aaeac7e
94.241.134.1,AVAILABILITY,origin.list,origin.list,2023-06-09 05:17:55.103851,c66d3016f4acf9795aaeac7e
103.126.138.214,AVAILABILITY,origin.list,origin.list,2023-06-09 05:17:55.123779,c66d3016f4acf9795aaeac7e
94.241.134.4,AVAILABILITY,origin.list,origin.list,2023-06-09 05:17:55.206227,c66d3016f4acf9795aaeac7e
103.172.110.10,AVAILABILITY,origin.list,origin.list,2023-06-09 05:17:56.093332,c66d3016f4acf9795aaeac7e
103.172.110.100,AVAILABILITY,origin.list,origin.list,2023-06-09 05:17:56.213304,c66d3016f4acf9795aaeac7e
103.172.110.101,AVAILABILITY,origin.list,origin.list,2023-06-09 05:17:56.381297,c66d3016f4acf9795aaeac7e
103.146.140.125,AVAILABILITY,origin.list,origin.list,2023-06-09 05:17:56.537023,c66d3016f4acf9795aaeac7e
103.172.110.102,AVAILABILITY,origin.list,origin.list,2023-06-09 05:17:56.677306,c66d3016f4acf9795aaeac7e
103.172.110.103,AVAILABILITY,origin.list,origin.list,2023-06-09 05:17:56.731007,c66d3016f4acf9795aaeac7e
103.172.110.104,AVAILABILITY,origin.list,origin.list,2023-06-09 05:17:56.906175,c66d3016f4acf9795aaeac7e
103.172.110.105,AVAILABILITY,origin.list,origin.list,2023-06-09 05:17:56.995130,c66d3016f4acf9795aaeac7e
103.172.110.7,AVAILABILITY,origin.list,origin.list,2023-06-09 05:17:57.190681,c66d3016f4acf9795aaeac7e
103.127.80.214,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:09.890737,c66d3016f4acf9795aaeac7e
103.188.121.21,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:14.823710,c66d3016f4acf9795aaeac7e
103.20.145.30,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:16.585779,c66d3016f4acf9795aaeac7e
103.206.23.236,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:16.728396,c66d3016f4acf9795aaeac7e
104.140.112.194,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:17.777581,c66d3016f4acf9795aaeac7e
104.140.112.195,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:17.928759,c66d3016f4acf9795aaeac7e
104.140.112.196,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:18.065337,c66d3016f4acf9795aaeac7e
104.140.112.197,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:18.212896,c66d3016f4acf9795aaeac7e
104.140.112.198,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:18.351320,c66d3016f4acf9795aaeac7e
104.140.112.199,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:18.506701,c66d3016f4acf9795aaeac7e
103.229.64.6,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:18.606402,c66d3016f4acf9795aaeac7e
104.140.112.200,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:18.641126,c66d3016f4acf9795aaeac7e
103.229.66.71,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:18.790206,c66d3016f4acf9795aaeac7e
104.140.112.201,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:18.798121,c66d3016f4acf9795aaeac7e
104.140.112.202,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:18.893432,c66d3016f4acf9795aaeac7e
104.140.112.203,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:18.933773,c66d3016f4acf9795aaeac7e
104.140.112.204,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:19.083324,c66d3016f4acf9795aaeac7e
104.140.112.205,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:19.087813,c66d3016f4acf9795aaeac7e
103.229.67.219,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:19.101184,c66d3016f4acf9795aaeac7e
104.140.112.206,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:19.178664,c66d3016f4acf9795aaeac7e
104.140.112.207,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:19.223491,c66d3016f4acf9795aaeac7e
104.140.112.208,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:19.368034,c66d3016f4acf9795aaeac7e
104.140.112.209,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:19.402434,c66d3016f4acf9795aaeac7e
104.140.112.210,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:19.410449,c66d3016f4acf9795aaeac7e
104.140.112.211,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:19.470341,c66d3016f4acf9795aaeac7e
104.140.112.212,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:19.510056,c66d3016f4acf9795aaeac7e
104.140.112.213,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:19.654847,c66d3016f4acf9795aaeac7e
104.140.112.216,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:19.706425,c66d3016f4acf9795aaeac7e
104.140.112.214,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:19.712991,c66d3016f4acf9795aaeac7e
104.140.112.217,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:19.767362,c66d3016f4acf9795aaeac7e
104.140.112.218,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:19.796250,c66d3016f4acf9795aaeac7e
104.140.112.219,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:19.940191,c66d3016f4acf9795aaeac7e
104.140.112.221,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:20.006182,c66d3016f4acf9795aaeac7e
104.140.112.220,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:20.008272,c66d3016f4acf9795aaeac7e
104.140.112.222,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:20.065799,c66d3016f4acf9795aaeac7e
104.140.112.223,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:20.085829,c66d3016f4acf9795aaeac7e
104.140.112.224,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:20.223551,c66d3016f4acf9795aaeac7e
104.140.112.226,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:20.306713,c66d3016f4acf9795aaeac7e
104.140.112.225,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:20.309122,c66d3016f4acf9795aaeac7e
104.140.112.227,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:20.369805,c66d3016f4acf9795aaeac7e
104.140.112.228,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:20.374102,c66d3016f4acf9795aaeac7e
104.140.112.229,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:20.508783,c66d3016f4acf9795aaeac7e
104.140.112.230,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:20.593565,c66d3016f4acf9795aaeac7e
104.140.112.231,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:20.596515,c66d3016f4acf9795aaeac7e
104.140.112.232,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:20.663858,c66d3016f4acf9795aaeac7e
104.140.112.233,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:20.669998,c66d3016f4acf9795aaeac7e
104.140.112.234,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:20.798138,c66d3016f4acf9795aaeac7e
104.140.112.236,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:20.886855,c66d3016f4acf9795aaeac7e
104.140.112.235,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:20.887682,c66d3016f4acf9795aaeac7e
104.140.112.237,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:20.955120,c66d3016f4acf9795aaeac7e
104.140.112.238,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:20.968292,c66d3016f4acf9795aaeac7e
104.140.112.239,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:21.090269,c66d3016f4acf9795aaeac7e
104.140.112.240,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:21.180724,c66d3016f4acf9795aaeac7e
104.140.112.241,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:21.186649,c66d3016f4acf9795aaeac7e
104.140.112.242,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:21.254692,c66d3016f4acf9795aaeac7e
104.140.112.243,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:21.259930,c66d3016f4acf9795aaeac7e
104.140.112.244,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:21.402768,c66d3016f4acf9795aaeac7e
104.140.112.245,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:21.478762,c66d3016f4acf9795aaeac7e
104.140.112.246,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:21.485565,c66d3016f4acf9795aaeac7e
